ratio,seed,analysis,variant,cost_rate,avail,n_prev,n_fail,fails_per_1000,false_rate,false_n,mean_rem,op,total_cost
10,5,gate_control,strict_rul_gate,0.237710843373494,0.812486404176637,69.0,331.0,22.15528781793842,0.0,0.0,12.437252461167903,14940.0,3551.4
10,5,gate_control,oracle_false30_gate,0.23399421435123122,0.8135583491188795,94.0,306.0,21.59034784449305,0.0,0.0,20.446745544710463,14173.0,3316.4
10,5,gate_control,random_action_matched,0.24438602559667935,0.8081288086319673,71.0,329.0,22.760290556900728,0.07042253521126761,5.0,21.52548178718182,14455.0,3532.6
10,6,gate_control,rul_base,0.23287690471174777,0.8142832637657956,94.0,306.0,21.487255108489574,0.10638297872340426,10.0,20.503561285168598,14241.0,3316.4
10,6,gate_control,shap_gate,0.23948206901227034,0.8112522686025408,71.0,329.0,22.30357263914311,0.028169014084507043,2.0,16.568926891252033,14751.0,3532.6
10,6,gate_control,strict_rul_gate,0.23852868661291396,0.8121110449699659,66.0,334.0,22.256280402478843,0.0,0.0,11.450584504930628,15007.0,3579.6
10,6,gate_control,oracle_false30_gate,0.23388499298737728,0.8137411549874458,92.0,308.0,21.598877980364655,0.0,0.0,20.068723299677057,14260.0,3335.2
10,6,gate_control,random_action_matched,0.24285714285714285,0.809100011124708,71.0,329.0,22.617901828681426,0.11267605633802817,8.0,20.89525329220928,14546.0,3532.6
10,7,gate_control,rul_base,0.23197962360266025,0.8146397694524495,98.0,302.0,21.36691665487477,0.07142857142857142,7.0,20.240444476811174,14134.0,3278.8
10,7,gate_control,shap_gate,0.23120867134774012,0.8158055725488015,86.0,314.0,21.4056854591315,0.03488372093023256,3.0,15.417051392494166,14669.0,3391.6
10,7,gate_control,strict_rul_gate,0.23535164099129272,0.8138013735964242,73.0,327.0,21.90221031480241,0.0,0.0,12.097408912348184,14930.0,3513.8
10,7,gate_control,oracle_false30_gate,0.23161910144108505,0.8148745107068847,98.0,302.0,21.333710087595367,0.0,0.0,20.024630910501916,14156.0,3278.8
10,7,gate_control,random_action_matched,0.23699252323387604,0.8120637802871248,86.0,314.0,21.941164139473134,0.08139534883720931,7.0,20.087984440092043,14311.0,3391.6
10,8,gate_control,rul_base,0.2432187544944628,0.8080185938407902,87.0,313.0,22.50826981159212,0.10344827586206896,9.0,20.452421171782053,13906.0,3382.2
10,8,gate_control,shap_gate,0.2514253773057574,0.8040449438202247,64.0,336.0,23.476802683063163,0.046875,3.0,18.274095329652194,14312.0,3598.4
10,8,gate_control,strict_rul_gate,0.24440802949610815,0.8083673694668285,66.0,334.0,22.804861395602895,0.0,0.0,12.126491518895936,14646.0,3579.6
10,8,gate_control,oracle_false30_gate,0.24285201407338264,0.8082525680459637,87.0,313.0,22.474330437280102,0.0,0.0,20.204900826556305,13927.0,3382.2
10,8,gate_control,random_action_matched,0.2529808773903262,0.8030713640469738,64.0,336.0,23.62204724409449,0.125,8.0,21.187270178716382,14224.0,3598.4
10,9,gate_control,rul_base,0.21745523861392876,0.8236976392082095,107.0,293.0,19.94689904009803,0.14953271028037382,16.0,21.68623393138488,14689.0,3194.2
10,9,gate_control,shap_gate,0.2237064172172434,0.8208666702464694,83.0,317.0,20.736573559233335,0.07228915662650602,6.0,17.5149615732947,15287.0,3419.8
10,9,gate_control,strict_rul_gate,0.21903660886319845,0.8238967086464176,84.0,316.0,20.29543994861914,0.0,0.0,12.380200922673426,15570.0,3410.4
10,9,gate_control,oracle_false30_gate,0.21885357239880468,0.8229376257545271,104.0,296.0,20.103232817169246,0.0,0.0,21.074215657201307,14724.0,3222.4
10,9,gate_control,random_action_matched,0.2274559361489857,0.81840944967612,83.0,317.0,21.08413701363485,0.12048192771084337,10.0,21.405506746863868,15035.0,3419.8
10,10,gate_control,rul_base,0.21732954545454544,0.8238965670976371,105.0,295.0,19.95400432900433,0.08571428571428572,9.0,20.12426897200513,14784.0,3213.0
10,10,gate_control,shap_gate,0.21926927577688207,0.8235357104615055,88.0,312.0,20.283448186191652,0.022727272727272728,2.0,14.830179640819773,15382.0,3372.8
10,10,gate_control,strict_rul_gate,0.21828046211782728,0.8244487712466453,83.0,317.0,20.23361205080743,0.0,0.0,10.82483258706749,15667.0,3419.8
10,10,gate_control,oracle_false30_gate,0.21818795571158522,0.8234378474538582,103.0,297.0,20.051309748852283,0.0,0.0,19.67700493896376,14812.0,3231.8
10,10,gate_control,random_action_matched,0.224180790960452,0.8202933318793959,88.0,312.0,20.73778664007976,0.09090909090909091,8.0,20.257980603318824,15045.0,3372.8
10,11,gate_control,rul_base,0.2381986272587197,0.8113421979770429,85.0,315.0,22.061913433253956,0.011764705882352941,1.0,19.617954082984813,14278.0,3401.0
10,11,gate_control,shap_gate,0.24352677052860738,0.8089263111551374,66.0,334.0,22.722634192802232,0.015151515151515152,1.0,16.440827008122334,14699.0,3579.6
10,11,gate_control,strict_rul_gate,0.23873549419767906,0.8119787717968158,66.0,334.0,22.275576897425637,0.0,0.0,11.178635893498358,14994.0,3579.6
10,11,gate_control,oracle_false30_gate,0.23816526610644256,0.8113636363636364,85.0,315.0,22.058823529411764,0.0,0.0,19.595334051435824,14280.0,3401.0
10,11,gate_control,random_action_matched,0.24673283705541768,0.8068965517241379,66.0,334.0,23.021781086297214,0.015151515151515152,1.0,20.167591741605936,14508.0,3579.6
10,12,gate_control,rul_base,0.24265663435103457,0.8082095661326161,90.0,310.0,22.428013312111126,0.16666666666666666,15.0,21.202240167089073,13822.0,3354.0
10,12,gate_control,shap_gate,0.2501791611044755,0.804624342811917,68.0,332.0,23.326073210145438,0.11764705882352941,8.0,17.999055274199577,14233.0,3560.8
10,12,gate_control,strict_rul_gate,0.2453914358375146,0.8076944429023483,67.0,333.0,22.88817100831672,0.0,0.0,12.91392305748038,14549.0,3570.2
10,12,gate_control,oracle_false30_gate,0.24270457497474385,0.8082351568879039,89.0,311.0,22.441910809640643,0.0,0.0,20.68266447401823,13858.0,3363.4
10,12,gate_control,random_action_matched,0.2518602348281228,0.8035693986586336,68.0,332.0,23.48281227896449,0.17647058823529413,12.0,21.485128665141104,14138.0,3560.8
10,13,gate_control,rul_base,0.23975981128029167,0.8100642770282008,90.0,310.0,22.16026878261491,0.15555555555555556,14.0,21.092904090109926,13989.0,3354.0
10,13,gate_control,shap_gate,0.2496401882092444,0.805215065745487,63.0,337.0,23.318571823969002,0.07936507936507936,5.0,17.18856886560555,14452.0,3607.8
10,13,gate_control,strict_rul_gate,0.24941801102715946,0.8056484782012613,57.0,343.0,23.347627799332926,0.0,0.0,11.815113493247107,14691.0,3664.2
10,13,gate_control,oracle_false30_gate,0.23969498289623717,0.810161662817552,89.0,311.0,22.1636259977195,0.0,0.0,20.491733824094947,14032.0,3363.4
10,13,gate_control,random_action_matched,0.2523466461495419,0.8035182375091328,63.0,337.0,23.57137861089739,0.19047619047619047,12.0,21.207394567270814,14297.0,3607.8
10,14,gate_control,rul_base,0.2169938267323299,0.8235932590688375,114.0,286.0,19.837691614066728,0.16666666666666666,19.0,21.74542918014249,14417.0,3128.4
10,14,gate_control,shap_gate,0.22547429107729436,0.8193902773963196,89.0,311.0,20.84869611852249,0.07865168539325842,7.0,18.909283001019265,14917.0,3363.4
10,14,gate_control,strict_rul_gate,0.22408526678364854,0.8207713234117459,80.0,320.0,20.796776499642554,0.0125,1.0,12.192580673474618,15387.0,3448.0
10,14,gate_control,oracle_false30_gate,0.21773903417739032,0.8232144891217679,112.0,288.0,19.925280199252803,0.0,0.0,21.22436137505075,14454.0,3147.2
10,14,gate_control,random_action_matched,0.22762587980508933,0.8179805137289636,89.0,311.0,21.047644829453166,0.1348314606741573,12.0,21.54641010862029,14776.0,3363.4
20,0,gate_control,rul_base,0.4199540974753611,0.8230914546060674,102.0,298.0,20.11610638585122,0.11764705882352941,12.0,21.269526836249923,14814.0,6221.2
20,0,gate_control,shap_gate,0.4374845064909648,0.8191631486132636,77.0,323.0,21.07117228782047,0.07792207792207792,6.0,17.74028553358421,15329.0,6706.2
20,0,gate_control,strict_rul_gate,0.4333865712642944,0.8208610834338456,73.0,327.0,20.890564109116465,0.0,0.0,12.177768429751165,15653.0,6783.8
20,0,gate_control,oracle_false30_gate,0.4202990301724138,0.823059866962306,101.0,299.0,20.13739224137931,0.0,0.0,20.84761057275503,14848.0,6240.6
20,0,gate_control,random_action_matched,0.4414296998420221,0.8178294573643411,77.0,323.0,21.26119010005266,0.14285714285714285,11.0,21.11956415591471,15192.0,6706.2
20,1,gate_control,rul_base,0.45598707774422365,0.8120330767037354,88.0,312.0,21.911651099094037,0.09090909090909091,8.0,20.57154128469492,14239.0,6492.8
20,1,gate_control,shap_gate,0.4673349136471385,0.8099731197542378,67.0,333.0,22.553335590924483,0.014925373134328358,1.0,15.879280567192493,14765.0,6900.2
20,1,gate_control,strict_rul_gate,0.4616135937918116,0.8118618292417988,67.0,333.0,22.277227722772277,0.0,0.0,11.543886125702539,14948.0,6900.2
20,1,gate_control,oracle_false30_gate,0.4555072260418128,0.8121937321937321,88.0,312.0,21.888592675740142,0.0,0.0,20.39675013181635,14254.0,6492.8
20,1,gate_control,random_action_matched,0.47502409472669693,0.8074485825458588,67.0,333.0,22.92441140024783,0.1044776119402985,7.0,20.32037361485309,14526.0,6900.2
20,2,gate_control,rul_base,0.4603797738425432,0.8104789901435241,89.0,311.0,22.117914799800868,0.02247191011235955,2.0,20.073120317022003,14061.0,6473.4
20,2,gate_control,shap_gate,0.4687982359426681,0.8090990187332738,72.0,328.0,22.601984564498345,0.0,0.0,16.09208853674069,14512.0,6803.2
20,2,gate_control,strict_rul_gate,0.46513891705536403,0.8106197599868485,68.0,332.0,22.443047387277765,0.0,0.0,11.741247135919586,14793.0,6880.8
20,2,gate_control,oracle_false30_gate,0.4602161239869188,0.8105335945603319,89.0,311.0,22.110052609128395,0.0,0.0,20.02991351518685,14066.0,6473.4
20,2,gate_control,random_action_matched,0.47624781239061953,0.8066519848664521,72.0,328.0,22.96114805740287,0.027777777777777776,2.0,20.32555037396549,14285.0,6803.2
20,3,gate_control,rul_base,0.4817201166180758,0.804031879981247,82.0,318.0,23.17784256559767,0.08536585365853659,7.0,21.036589236437614,13720.0,6609.2
20,3,gate_control,shap_gate,0.49794622062248567,0.800644176979149,59.0,341.0,24.06662432070012,0.05084745762711865,3.0,17.92672410022602,14169.0,7055.4
20,3,gate_control,strict_rul_gate,0.5016767550267863,0.8000556637907041,51.0,349.0,24.281639184582204,0.0,0.0,11.920273889212094,14373.0,7210.6
20,3,gate_control,oracle_false30_gate,0.4811239717551139,0.8042269187986651,82.0,318.0,23.14915920506661,0.0,0.0,20.867766561950017,13737.0,6609.2
20,3,gate_control,random_action_matched,0.5023424706301175,0.7992374665680305,59.0,341.0,24.279102883588465,0.11864406779661017,7.0,21.187495496839478,14045.0,7055.4
20,4,gate_control,rul_base,0.5101334951456311,0.7953667953667953,76.0,324.0,24.575242718446603,0.05263157894736842,4.0,21.13111741839621,13184.0,6725.6
20,4,gate_control,shap_gate,0.5193657319042725,0.7939153747523021,58.0,342.0,25.106445455880195,0.034482758620689655,2.0,17.405792404042224,13622.0,7074.8
20,4,gate_control,strict_rul_gate,0.5117766203703704,0.7963133640552995,58.0,342.0,24.739583333333332,0.0,0.0,12.189003796659566,13824.0,7074.8
20,4,gate_control,oracle_false30_gate,0.5097854923065263,0.7954778414229726,76.0,324.0,24.558477980747366,0.0,0.0,20.999564077019183,13193.0,6725.6
20,4,gate_control,random_action_matched,0.5267907669396873,0.7915831663326653,58.0,342.0,25.465376023827254,0.017241379310344827,1.0,20.297489986703024,13430.0,7074.8
20,5,gate_control,rul_base,0.4504697986577181,0.8133655116933862,94.0,306.0,21.617802896503,0.06382978723404255,6.0,20.64310666964639,14155.0,6376.4
20,5,gate_control,shap_gate,0.4663431305536569,0.8099878197320342,71.0,329.0,22.48803827751196,0.014084507042253521,1.0,17.036645692271815,14630.0,6822.6
20,5,gate_control,strict_rul_gate,0.45926372155287815,0.812486404176637,69.0,331.0,22.15528781793842,0.0,0.0,12.437252461167903,14940.0,6861.4
20,5,gate_control,oracle_false30_gate,0.4498976927961617,0.8135583491188795,94.0,306.0,21.59034784449305,0.0,0.0,20.446745544710463,14173.0,6376.4
20,5,gate_control,random_action_matched,0.46971428571428575,0.80887676115164,71.0,329.0,22.650602409638555,0.056338028169014086,4.0,20.82419391434249,14525.0,6822.6
20,6,gate_control,rul_base,0.4477494557966435,0.8142832637657956,94.0,306.0,21.487255108489574,0.10638297872340426,10.0,20.503561285168598,14241.0,6376.4
20,6,gate_control,shap_gate,0.46251779540370147,0.8112522686025408,71.0,329.0,22.30357263914311,0.028169014084507043,2.0,16.568926891252033,14751.0,6822.6
20,6,gate_control,strict_rul_gate,0.46109149063770244,0.8121110449699659,66.0,334.0,22.256280402478843,0.0,0.0,11.450584504930628,15007.0,6919.6
20,6,gate_control,oracle_false30_gate,0.4498737727910238,0.8137411549874458,92.0,308.0,21.598877980364655,0.0,0.0,20.068723299677057,14260.0,6415.2
20,6,gate_control,random_action_matched,0.4676857691253085,0.8095449500554939,71.0,329.0,22.55278310940499,0.1267605633802817,9.0,20.567984130296395,14588.0,6822.6
20,7,gate_control,rul_base,0.44564879015140796,0.8146397694524495,98.0,302.0,21.36691665487477,0.07142857142857142,7.0,20.240444476811174,14134.0,6298.8
20,7,gate_control,shap_gate,0.44526552593905516,0.8158055725488015,86.0,314.0,21.4056854591315,0.03488372093023256,3.0,15.417051392494166,14669.0,6531.6
20,7,gate_control,strict_rul_gate,0.4543737441393168,0.8138013735964242,73.0,327.0,21.90221031480241,0.0,0.0,12.097408912348184,14930.0,6783.8
20,7,gate_control,oracle_false30_gate,0.44495620231703875,0.8148745107068847,98.0,302.0,21.333710087595367,0.0,0.0,20.024630910501916,14156.0,6298.8
20,7,gate_control,random_action_matched,0.4565317676661774,0.8120211135705773,86.0,314.0,21.947298525197457,0.06976744186046512,6.0,20.176283205743573,14307.0,6531.6
20,8,gate_control,rul_base,0.468301452610384,0.8080185938407902,87.0,313.0,22.50826981159212,0.10344827586206896,9.0,20.452421171782053,13906.0,6512.2
20,8,gate_control,shap_gate,0.486193404136389,0.8040449438202247,64.0,336.0,23.476802683063163,0.046875,3.0,18.274095329652194,14312.0,6958.4
20,8,gate_control,strict_rul_gate,0.4724566434521371,0.8083673694668285,66.0,334.0,22.804861395602895,0.0,0.0,12.126491518895936,14646.0,6919.6
20,8,gate_control,oracle_false30_gate,0.4675953184461837,0.8082525680459637,87.0,313.0,22.474330437280102,0.0,0.0,20.204900826556305,13927.0,6512.2
20,8,gate_control,random_action_matched,0.48885766474638187,0.8031824850468344,64.0,336.0,23.60545173528172,0.109375,7.0,20.415213769767426,14234.0,6958.4
20,9,gate_control,rul_base,0.4169242290149091,0.8236976392082095,107.0,293.0,19.94689904009803,0.14953271028037382,16.0,21.68623393138488,14689.0,6124.2
20,9,gate_control,shap_gate,0.4310721528095768,0.8208666702464694,83.0,317.0,20.736573559233335,0.07228915662650602,6.0,17.5149615732947,15287.0,6589.8
20,9,gate_control,strict_rul_gate,0.42199100834938985,0.8238967086464176,84.0,316.0,20.29543994861914,0.0,0.0,12.380200922673426,15570.0,6570.4
20,9,gate_control,oracle_false30_gate,0.41988590057049713,0.8229376257545271,104.0,296.0,20.103232817169246,0.0,0.0,21.074215657201307,14724.0,6182.4
20,9,gate_control,random_action_matched,0.4375116186429425,0.8186759430372866,83.0,317.0,21.046341787279246,0.1566265060240964,13.0,21.943421458214917,15062.0,6589.8
20,10,gate_control,rul_base,0.41686958874458874,0.8238965670976371,105.0,295.0,19.95400432900433,0.08571428571428572,9.0,20.12426897200513,14784.0,6163.0
20,10,gate_control,shap_gate,0.4221037576387986,0.8235357104615055,88.0,312.0,20.283448186191652,0.022727272727272728,2.0,14.830179640819773,15382.0,6492.8
20,10,gate_control,strict_rul_gate,0.42061658262590157,0.8244487712466453,83.0,317.0,20.23361205080743,0.0,0.0,10.82483258706749,15667.0,6589.8
20,10,gate_control,oracle_false30_gate,0.41870105320010803,0.8234378474538582,103.0,297.0,20.051309748852283,0.0,0.0,19.67700493896376,14812.0,6201.8
20,10,gate_control,random_action_matched,0.43204684588767633,0.8201266099104999,88.0,312.0,20.761245674740483,0.09090909090909091,8.0,19.748480051276918,15028.0,6492.8
20,11,gate_control,rul_base,0.45881776159125925,0.8113421979770429,85.0,315.0,22.061913433253956,0.011764705882352941,1.0,19.617954082984813,14278.0,6551.0
20,11,gate_control,shap_gate,0.4707531124566297,0.8089263111551374,66.0,334.0,22.722634192802232,0.015151515151515152,1.0,16.440827008122334,14699.0,6919.6
20,11,gate_control,strict_rul_gate,0.46149126317193545,0.8119787717968158,66.0,334.0,22.275576897425637,0.0,0.0,11.178635893498358,14994.0,6919.6
20,11,gate_control,oracle_false30_gate,0.4587535014005602,0.8113636363636364,85.0,315.0,22.058823529411764,0.0,0.0,19.595334051435824,14280.0,6551.0
20,11,gate_control,random_action_matched,0.47514935109524137,0.8074854449681176,66.0,334.0,22.934834855455605,0.015151515151515152,1.0,19.712203654183693,14563.0,6919.6
20,12,gate_control,rul_base,0.46693676747214585,0.8082095661326161,90.0,310.0,22.428013312111126,0.16666666666666666,15.0,21.202240167089073,13822.0,6454.0
20,12,gate_control,shap_gate,0.4834398932059299,0.804624342811917,68.0,332.0,23.326073210145438,0.11764705882352941,8.0,17.999055274199577,14233.0,6880.8
20,12,gate_control,strict_rul_gate,0.4742731459206818,0.8076944429023483,67.0,333.0,22.88817100831672,0.0,0.0,12.91392305748038,14549.0,6900.2
20,12,gate_control,oracle_false30_gate,0.4671236830711502,0.8082351568879039,89.0,311.0,22.441910809640643,0.0,0.0,20.68266447401823,13858.0,6473.4
20,12,gate_control,random_action_matched,0.48782701169797943,0.8032002733329537,68.0,332.0,23.537752570010635,0.19117647058823528,13.0,21.730493255012572,14105.0,6880.8
20,13,gate_control,rul_base,0.4613624991064408,0.8100642770282008,90.0,310.0,22.16026878261491,0.15555555555555556,14.0,21.092904090109926,13989.0,6454.0
20,13,gate_control,shap_gate,0.4828259064489344,0.805215065745487,63.0,337.0,23.318571823969002,0.07936507936507936,5.0,17.18856886560555,14452.0,6977.8
20,13,gate_control,strict_rul_gate,0.4828942890204887,0.8056484782012613,57.0,343.0,23.347627799332926,0.0,0.0,11.815113493247107,14691.0,7094.2
20,13,gate_control,oracle_false30_gate,0.46133124287343213,0.810161662817552,89.0,311.0,22.1636259977195,0.0,0.0,20.491733824094947,14032.0,6473.4
20,13,gate_control,random_action_matched,0.48768521107072965,0.8036396315434734,63.0,337.0,23.55325691920604,0.14285714285714285,9.0,21.463096708535133,14308.0,6977.8
20,14,gate_control,rul_base,0.41537074287299713,0.8235932590688375,114.0,286.0,19.837691614066728,0.16666666666666666,19.0,21.74542918014249,14417.0,5988.4
20,14,gate_control,shap_gate,0.43396125226251925,0.8193902773963196,89.0,311.0,20.84869611852249,0.07865168539325842,7.0,18.909283001019265,14917.0,6473.4
20,14,gate_control,strict_rul_gate,0.4320530317800741,0.8207713234117459,80.0,320.0,20.796776499642554,0.0125,1.0,12.192580673474618,15387.0,6648.0
20,14,gate_control,oracle_false30_gate,0.41699183616991836,0.8232144891217679,112.0,288.0,19.925280199252803,0.0,0.0,21.22436137505075,14454.0,6027.2
20,14,gate_control,random_action_matched,0.4396794131630781,0.8174448947865194,89.0,311.0,21.123412348026896,0.14606741573033707,13.0,21.29175332344516,14723.0,6473.4
